store_id,store_lat,store_lon,currently_assigned_hub,trucks_per_day,dist_to_Hub_East,dist_to_Hub_Central,dist_to_Hub_North,dist_to_Hub_West,dist_to_Hub_North_Coast,optimized_hub,hub_lat,hub_lon,dist_to_Warszawa,dist_to_Lodz,dist_to_Bydgoszcz,dist_to_Poznan,dist_to_Wroclaw
1392,51.670970421914575,19.197919199936656,Lodz,3,null,null,null,null,null,Lodz,51.75,19.45,141.21,19.71,181.39,179.32,164.46
1393,51.545450771945795,19.564074983014866,Lodz,2,null,null,null,null,null,Lodz,51.75,19.45,126.56,24.07,206.24,208.48,184.15
1394,50.839151297556946,19.83290002974521,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,175,104.6,283.83,268.29,198.33
1395,51.73173205261425,19.201832268891767,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,138.13,17.49,175.57,176.58,167.42
1396,52.055818696959946,19.370736763379057,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,116.37,34.4,152.18,176,195.2
1397,51.66135424569245,19.38829093656082,Lodz,2,null,null,null,null,null,Lodz,51.75,19.45,129.89,10.75,188.84,191.73,176.45
1398,51.88576041931478,19.626423732115605,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,104.12,19.48,178.13,198.19,201.59
1399,51.860447134375384,19.349381527830445,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,123.27,14.14,168.73,180.67,182.99
1400,51.70620302462109,19.6658354685703,Lodz,2,null,null,null,null,null,Lodz,51.75,19.45,110.61,15.87,195.51,207.48,196.4
1401,51.73882378407132,19.345042853694128,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,128.67,7.45,179.91,185.38,176.89
1402,52.01097843559827,20.183519579152918,Lodz,1,null,null,null,null,null,Warszawa,52.23,21.01,62.75,58.95,196.25,232.7,242.8
1403,51.913935645308676,19.091177077567284,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,138.82,31.02,154.13,161.65,170.24
1404,51.89336493975456,19.42175752524766,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,117.29,16.04,168.65,184.27,189.17
1405,51.85576900395602,19.4927675863009,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,114.04,12.12,174.96,190.31,191.72
1406,51.409198422415976,19.466659948264724,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,141.32,37.85,215.87,210.05,173.98
1407,51.5726758575522,19.69104884074496,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,117.68,25.93,208.59,215.09,193.52
1408,51.58445893020201,20.261121361465932,Lodz,2,null,null,null,null,null,Lodz,51.75,19.45,88.78,59.68,232.6,251.19,232.48
1409,51.88688056121774,19.711099828610777,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,98.58,23.77,181.88,203.82,207.01
1410,52.545775224615284,19.694727900549093,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,98.52,89.98,134.67,194.81,246.06
1411,51.82076708911386,19.204036752773344,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,134.33,18.92,167.04,172.74,171.93
1412,51.69455145356114,19.379320313039003,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,128.69,7.9,185.36,189.59,177.2
1413,51.566548807196384,19.610882083983675,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,122.54,23.27,206.03,210.35,187.94
1414,51.532316645557415,19.48515828074902,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,131.87,24.29,204.61,204.29,178.43
1415,51.72664966871149,19.35051369567874,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,128.9,7.43,181.27,186.28,176.7
1416,51.510070907879054,19.34309129872158,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,141.42,27.66,201.92,196.85,168.19
1417,51.60705187661327,19.568929603957045,Lodz,2,null,null,null,null,null,Lodz,51.75,19.45,122.3,17.92,200.66,205.73,186.42
1418,51.71554580554211,19.55839064623572,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,116.56,8.5,190.27,200.13,189.72
1419,51.56474239106742,19.33380841399625,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,138.64,22.11,196.26,193.27,169.32
1420,52.03054192181105,19.474436901861228,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,109.75,31.19,158.99,183.7,199.87
1421,51.973346522888036,19.48787065317686,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,110.29,24.93,164.46,186.17,197.48
1422,51.68190055113854,19.558066088368925,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,118.45,10.69,193.33,201.58,188.38
1423,52.00805534738205,19.5601980336756,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,104.43,29.66,164.81,190.12,203.79
1424,51.848781092870446,19.41603304259043,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,119.33,11.22,172.44,185.5,186.56
1425,52.24257392965472,19.084271126357965,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,134.81,60.37,123.48,152.63,191.74
1426,52.117628532210546,20.040711273049734,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,68.99,58.09,181.07,220.85,239.11
1427,51.503090174577814,19.57338117081294,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,128.93,28.74,210.58,211.26,183.57
1428,51.98251096786584,19.689445661401937,Lodz,2,null,null,null,null,null,Lodz,51.75,19.45,96.43,30.77,173,199.58,210.36
1429,51.18744676575084,20.10599463992815,Lodz,2,null,null,null,null,null,Lodz,51.75,19.45,131.9,77.51,260.29,261.06,215.54
1430,51.66871962320514,19.68725952783877,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,111.6,18.9,199.75,210.46,196.43
1431,51.70138728951472,19.355209426255847,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,129.85,8.55,183.83,187.74,175.92
1432,51.80745891745877,19.437090527311856,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,119.68,6.44,177.05,188.46,185.9
1433,51.689625161086376,19.67141803557776,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,111.25,16.89,197.22,208.54,196.14
1434,51.565796546774266,19.160382153858777,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,148.99,28.79,190.68,182.69,157.84
1435,52.10381712900281,20.306435059180366,Lodz,1,null,null,null,null,null,Warszawa,52.23,21.01,51.2,71.67,196.95,239.47,254.98
1436,52.25973731943333,20.034486172793113,Lodz,1,null,null,null,null,null,Warszawa,52.23,21.01,68.37,69.82,171.46,218.65,246.58
1437,51.80947050275318,19.216736944086538,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,133.93,17.61,168.57,174.04,172.14
1438,51.67290351876973,19.308823236746527,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,134.18,13.07,184.92,186.16,171.73
1439,51.67334892076782,19.50270547781164,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,122.27,9.27,191.96,198.42,184.42
1440,51.80602036954001,19.15664875425169,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,138.01,21.46,166.82,170.32,168.23
1441,51.74736246217981,19.361368526142527,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,127.23,6.21,179.71,186.05,178.32
1442,51.925256938767205,19.26812643681173,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,126.54,23.25,159.58,172.95,181.48
1443,51.61775386409672,19.599592816489412,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,119.86,18.03,200.86,207.16,188.83
1444,52.354269562323765,19.7208341313415,Lodz,2,null,null,null,null,null,Lodz,51.75,19.45,91.29,69.7,147.43,196.16,234.23
1445,51.897883442333345,19.333396460312574,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,123.02,18.33,164.66,178.25,183.96
1446,51.73464251750778,19.67805498256067,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,108.24,16.05,193.51,207.11,198.3
1447,51.60444644360203,19.59879843807845,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,120.75,19.22,202.05,207.74,188.33
1448,51.67615738118763,19.458674071338564,Lodz,3,null,null,null,null,null,Lodz,51.75,19.45,124.79,8.22,190.03,195.49,181.64
1449,52.05084123359717,19.5225335685741,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,106,33.78,159.51,186.49,203.92
1450,51.84244081713197,19.342587085088415,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,124.39,12.72,170.12,180.91,181.65
1451,51.83871575172693,19.46552480178889,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,116.51,9.91,175.36,189.13,189.18
1452,51.728525449853514,19.6882860522123,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,107.97,16.85,194.48,208.02,198.73
1453,51.36774024771444,19.52077351628646,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,141.52,42.72,221.73,215.7,176.87
1454,51.820105396106655,19.515720039753944,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,114.07,9.04,179.1,193.14,191.48
1455,51.72322119331356,19.499385336689706,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,119.77,4.56,187.23,195.99,186.19
1456,51.96749699711482,19.604550192273017,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,102.61,26.46,170.24,194.23,204.33
1457,52.059154271357244,20.214091715721892,Lodz,1,null,null,null,null,null,Warszawa,52.23,21.01,58.85,63.55,194.65,233.85,247.01
1458,51.68272933595095,19.6611328648351,Lodz,2,null,null,null,null,null,Lodz,51.75,19.45,112.27,16.56,197.42,208.17,195.21
1459,52.07527684613741,19.56399627674601,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,102.67,36.98,159.48,188.77,207.8
1460,52.016318392940306,19.477830842115683,Lodz,2,null,null,null,null,null,Lodz,51.75,19.45,109.84,29.63,160.34,184.3,199.26
1461,51.78320095812246,19.57630974660382,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,111.94,9.58,184.91,198.53,193.7
1462,51.9729239129971,19.213002489937796,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,128.99,29.79,153.04,167.68,180.94
1463,51.650977008477085,19.795425827425298,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,106.58,26.56,205.87,218.2,203.01
1464,51.878763191733334,19.62571279070253,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,104.45,18.86,178.7,198.37,201.21
1465,51.54086594475824,19.51673857604276,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,129.53,23.68,204.93,205.79,180.82
1466,51.75491280519086,19.19979977415861,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,137.25,17.52,173.24,175.37,168.39
1467,51.588797359917585,19.600741491767565,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,121.64,20.77,203.58,208.62,187.95
1468,51.664070437698285,20.163345560507317,Lodz,3,null,null,null,null,null,Lodz,51.75,19.45,86.36,50.84,221.47,241.66,228.1
1469,51.49206958825503,19.25217301384346,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,147.82,31.8,200.84,192.44,161.53
1470,51.48031950590917,20.086570254252845,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,105.37,53.68,233.36,244.5,218.08
1471,52.43930375560665,18.809901031194666,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,155.75,88.67,94.46,132.33,193.97
1472,51.67662029186359,19.615687766175657,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,115.32,14.17,196.11,205.51,191.98
1473,51.68827872839712,19.60481777041886,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,115.29,12.82,194.62,204.3,191.7
1474,51.81629559927761,19.46840718820317,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,117.28,7.47,177.5,190.17,188.3
1475,51.68559315237927,19.45552249870387,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,124.47,7.16,189.03,194.85,181.8
1476,51.89066936343076,19.729272599395117,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,97.24,25.02,182.41,204.92,208.34
1477,51.7693378262321,19.392982137349108,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,124.21,4.53,178.84,187.15,181.33
1478,51.82503475607,19.368391622335654,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,123.39,10.1,172.73,183.27,182.4
1479,51.44646693669813,19.290149421784438,Lodz,3,null,null,null,null,null,Lodz,51.75,19.45,148.52,35.5,206.55,197.4,162.82
1480,51.54601055186113,19.252923788245226,Lodz,2,null,null,null,null,null,Lodz,51.75,19.45,144.54,26.51,195.49,189.38,163.29
1481,52.01498877457482,19.292630110609522,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,122.56,31.41,152.42,171.77,188.15
1482,51.848946920352745,19.190025636031713,Lodz,2,null,null,null,null,null,Lodz,51.75,19.45,134.24,21.26,163.84,170.67,172.55
1483,51.154413053687605,20.13982367116946,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,134.03,81.87,264.65,265,217.77
1484,51.587971483954874,19.506374121645305,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,127.11,18.41,200.09,202.74,181.61
1485,51.73394565748959,19.706611254238222,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,106.56,18.05,194.79,209,200.14
1486,52.087907996685985,19.57902942768647,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,101.4,38.58,159.19,189.53,209.43
1487,51.97712139814325,19.373836843021007,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,117.92,25.77,159.19,178.36,190.78
1488,51.75881133346733,19.385842584828545,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,125.14,4.6,179.55,187.13,180.4
1489,51.70997539709111,19.245077321132744,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,136.36,15.02,179.14,180.35,169.19
1490,50.807638428225886,19.351693670337905,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,195.96,104.83,273.56,246.19,165.73
1491,51.61866503240372,19.157127402740326,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,146.38,25.16,185.29,179.55,159.64
1492,51.70066990280267,18.476181161360937,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,186.85,68.39,161.03,134.41,121.22
1493,52.17041133723071,18.562049804777086,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,171.48,77.72,112.51,117.98,160.06
1494,51.87111583740488,19.480419965880895,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,114.24,13.61,173.08,188.95,191.7
1495,52.26313838971474,18.755841024850717,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,157.83,74.87,108.84,129.54,176.82
1496,51.4776131959217,19.38708915129176,Lodz,2,null,null,null,null,null,Lodz,51.75,19.45,141,30.55,206.55,201.33,170.24
1497,51.814598275952115,19.502932709546084,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,115.13,8.07,179.06,192.51,190.41
1498,52.09190137619398,20.023313429053427,Lodz,2,null,null,null,null,null,Lodz,51.75,19.45,70.75,55.23,181.89,220.08,236.7
1499,52.107948775170264,19.52757127843287,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,104.65,40.1,155.09,185.58,207.56
1500,51.79740261235768,19.201502581522966,Lodz,1,null,null,null,null,null,Lodz,51.75,19.45,135.4,18.17,169.19,173.58,170.58
1501,53.077397633778276,17.814655671576315,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,242.65,186.58,13.81,97.01,226.26
1502,53.18184139328794,17.960632042756362,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,238.17,190.08,7.4,112.46,240.09
1503,53.22799825912718,17.698737403836258,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,256.9,204.8,24.26,105.9,240.8
1504,53.082942942918734,17.195644066375063,Bydgoszcz,1,null,null,null,null,null,Poznan,52.41,16.92,283.29,216.32,56.45,77.15,220.41
1505,53.136124246836815,17.946323253809364,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,236.87,186.42,4.16,107.97,234.94
1506,53.48129352863636,18.119881950316362,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,245.4,213.54,40.97,145.59,275.11
1507,53.040618937085746,18.044481932440522,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,226.25,173.79,9.35,105.34,226.81
1508,53.32231155692028,18.096461240398185,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,237.27,198.59,23.45,130.53,257.73
1509,52.82343806469156,17.95129477251147,Bydgoszcz,2,null,null,null,null,null,Bydgoszcz,53.12,18,224.01,158.75,33.09,85.54,201.88
1510,53.127110924249756,17.86379623630586,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,241.7,188.93,9.57,103.44,232.46
1511,52.48085463173935,17.736680327802386,Bydgoszcz,1,null,null,null,null,null,Poznan,52.41,16.92,230.82,144.79,73.3,57.71,161.06
1512,53.17556354288777,17.71256831173323,Bydgoszcz,2,null,null,null,null,null,Bydgoszcz,53.12,18,253.56,199.58,21.04,101.48,235.29
1513,53.35348346511822,18.323797279908817,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,225.63,194.66,34.43,143.61,266.03
1514,52.95617290134593,18.216335308886134,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,211.52,159.32,23.66,109.13,222.14
1515,53.071320505370004,18.034728372140226,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,228.25,176.99,5.93,107.13,229.84
1516,53.2455286269537,17.974989368184886,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,240.5,195.49,14.04,118.55,247.17
1517,53.24324176143641,17.84799454618227,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,248.28,200.12,17.33,113.02,244.69
1518,53.45325532292932,17.780575106547424,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,263.7,222.26,40.05,130.53,266.44
1519,53.23878524402431,18.014894722282662,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,237.69,193.39,13.23,119.74,247.21
1520,53.040134971160114,18.20267397340269,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,216.11,167.72,16.73,113.82,230.47
1521,53.26662050378011,17.992508164590507,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,240.53,196.85,16.28,121.15,249.75
1522,52.81501823263691,17.93830367657416,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,224.61,158.66,34.13,84.27,200.7
1523,52.86049007906589,18.26714326123711,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,204.36,148.49,34.34,106.74,213.74
1524,52.96841792022294,17.90862007358599,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,232.05,173.01,18,92.9,216.32
1525,53.20743133922821,18.01032276980028,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,236.35,190.6,9.73,116.88,243.78
1526,53.028724865063964,17.773114507246824,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,243.31,184.19,18.84,91.01,220.32
1527,52.85921937545605,17.810342768245906,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,234.61,168.32,31.85,79.82,202.77
1528,53.38161906474741,18.15287671860911,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,237.36,202.6,30.95,138.13,265.18
1529,53.24507349018423,18.057363022386934,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,235.4,192.47,14.45,122.19,248.73
1530,53.49453185752941,17.987038679585222,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,253.93,219.05,41.58,141.67,274.11
1531,53.38331106998416,18.238192768672626,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,232.45,200.16,33.65,142.08,267.19
1532,52.61524323149713,18.548862747033514,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,177.51,114.9,67.94,116.27,198.98
1533,52.89937104024712,18.325754669789124,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,202.05,149.9,33.46,112.4,219.36
1534,53.036871709865004,18.13984189807192,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,219.97,169.75,13.45,110.15,228.6
1535,53.17091321629201,17.71660508706848,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,253.09,198.99,20.63,101.21,234.84
1536,53.40051064565798,17.16463822538972,Bydgoszcz,1,null,null,null,null,null,Poznan,52.41,16.92,298.89,243.22,66.25,111.27,255.53
1537,53.59966683127309,17.543585922348154,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,286.34,244.87,62.09,139.08,279.78
1538,52.93595731771273,18.036175806305327,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,222.43,164.69,20.59,97.53,215.62
1539,53.530540561528085,18.685201524271438,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,217.54,204.76,66.16,175.32,293.62
1540,52.89241641055465,17.742989729519348,Bydgoszcz,1,null,null,null,null,null,Poznan,52.41,16.92,240.22,174.24,31.01,78.65,205.12
1541,52.929794335107644,18.03309639413128,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,222.39,164.28,21.24,96.95,214.9
1542,53.430342705421616,18.167186299207692,Bydgoszcz,2,null,null,null,null,null,Bydgoszcz,53.12,18,239.48,207.01,36.38,143,270.64
1543,53.14787938146614,18.09056290972575,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,228.35,182.02,7.05,115.86,239.13
1544,53.279989794378004,17.76157846728113,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,255.52,206.91,24.37,113.12,247.34
1545,53.41099118778138,18.025727345345732,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,246.62,209.6,32.35,135.41,265.82
1546,52.800198441671476,17.956132233810706,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,222.94,156.6,35.63,84.48,199.55
1547,53.00950205831301,18.179398072902973,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,216.21,165.7,17.55,110.45,226.71
1548,53.1919531469415,18.254584152598994,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,220.46,180.61,19.53,127.52,247.52
1549,52.98153919446526,18.040061197224492,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,224.01,168.61,15.62,100.86,220.49
1550,52.866811823064936,18.07104008360031,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,217.53,157.11,28.54,95.2,209.22
1551,52.80995854005744,18.223923699595538,Bydgoszcz,2,null,null,null,null,null,Bydgoszcz,53.12,18,205.38,145.63,37.82,101.5,207.39
1552,53.495680779647685,18.025076639338014,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,251.78,217.94,41.74,143.2,274.89
1553,52.81465966070975,18.253779000124208,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,203.56,144.84,38.27,103.61,208.72
1554,53.42374734250728,17.850436438868,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,257.83,216.92,35.3,130.02,264.25
1555,53.9993473010521,18.02785644115708,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,286.62,268.79,97.63,192.71,329.32
1556,52.93918663436264,17.956172292012088,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,227.8,168.4,20.3,93.33,214.2
1557,53.2970478181328,17.830538514351463,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,252.12,205.77,22.95,117.29,250.23
1558,53.355790557176825,18.20602055606808,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,232.68,198.38,29.88,138.29,263.58
1559,53.26903021407584,18.10754633677849,Bydgoszcz,2,null,null,null,null,null,Bydgoszcz,53.12,18,233.62,193.03,18.17,126.5,252.3
1560,53.00767785899322,18.061206898158588,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,223.74,170.12,13.18,103.84,223.72
1561,52.89911638724383,18.17752618444079,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,211.73,155.57,27.49,103.42,215.25
1562,53.1766560379205,17.765049229487516,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,250.27,197.46,17.61,103.64,236.18
1563,52.8851215945606,18.05819615739273,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,219.05,159.27,26.39,95.55,210.82
1564,52.885157740625694,18.104001912339342,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,216.03,157.33,27.07,98.24,211.94
1565,52.991199479313934,17.781846101083303,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,241.25,180.6,20.92,88.33,216.42
1566,52.960153380648016,17.80536016212371,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,238.52,176.91,22.37,87.01,213.49
1567,52.92096578252824,17.908654984574035,Bydgoszcz,2,null,null,null,null,null,Bydgoszcz,53.12,18,230.24,168.92,23,89.48,211.28
1568,52.99615242352787,18.235413681636476,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,212.02,162.36,21.46,112.75,226.76
1569,53.11212649210012,17.735767432643524,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,249.24,193.03,18.52,96.62,228.74
1570,52.98630527328131,17.730884018581797,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,244.41,182.52,23.98,85.52,215.05
1571,53.26928004354062,17.90002988201427,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,246.37,200.53,17.99,117.49,248.37
1572,53.21706630760502,18.088218335421093,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,232.02,188.69,12.42,121.3,246.39
1573,53.325222059437706,18.08993543492023,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,237.82,199.09,23.63,130.49,257.9
1574,53.29340315933983,18.197930232445408,Bydgoszcz,2,null,null,null,null,null,Bydgoszcz,53.12,18,229.52,192.44,23.72,132.73,256.83
1575,53.28402734740437,17.995101196382972,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,241.3,198.41,18.21,122.78,251.66
1576,53.16047356964608,18.065225137340285,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,230.56,184.14,6.41,115.61,239.92
1577,53.248750434680154,18.136554018559075,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,230.75,190.08,17.19,126.17,250.77
1578,53.226006641287874,17.756887287729903,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,253.14,202.21,20.69,107.87,241.41
1579,53.266614041356114,18.100099101206307,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,233.95,193.05,17.72,125.96,251.89
1580,53.22805858885218,17.940900463383425,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,241.72,195.13,12.69,115.55,244.67
1581,52.78007948104228,17.20434687820844,Bydgoszcz,1,null,null,null,null,null,Poznan,52.41,16.92,273.3,194.38,67.27,45.65,186.89
1582,53.256287887357296,17.221153513040118,Bydgoszcz,1,null,null,null,null,null,Poznan,52.41,16.92,288.65,228.69,56.58,96.27,239.72
1583,53.541971246645986,18.877912705678497,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,208.52,202.9,77.27,185.93,300.34
1584,53.37752069789978,18.11564899587177,Bydgoszcz,1,null,null,null,null,null,Bydgoszcz,53.12,18,239.32,203.37,29.71,136.16,263.98
